//|================================================================|
//| Zythe CashShop Editor                                          |
//| Credit: Zyth3/louis                          [skype:tec-facil] |
//|================================================================|
//ID	Number	Value	Item	Level	Skill	Luck	Option	ExOpt	AncOp	JOH	Oexe	Socket1	Socket2	Socket3	Socket4	Socket5	Qtd	Duration	Comment
8110	8110	5000	4688	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Snake King Mas Pants (1 UN)
8120	8120	5000	4689	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// BlueDance Fem Pants (1 UN)
8130	8130	5000	4690	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// BlueDance Mas Pants (1 UN)
8140	8140	5000	4691	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Halloween Pants (1 UN)
8150	8150	5000	4692	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Gold Knight Pants (1 UN)
8160	8160	5000	4693	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Red Of Dragon Pants (1 UN)
8170	8170	5000	4694	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// HellMain Pants (1 UN)
8180	8180	5000	4695	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// DaemonBlue Pants (1 UN)
8190	8190	5000	4696	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Lord Green Pants (1 UN)
8200	8200	5000	4697	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Warrior Pants (1 UN)
8210	8210	5000	4698	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Gold Drive Pants (1 UN)
8220	8220	5000	4699	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Succubus Pants (1 UN)
8230	8230	5000	4700	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Migate no Goku Pants (1 UN)
8240	8240	5000	3638	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Lazy Wind Helm (1 UN)
8250	8250	5000	3639	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Dark Devil Helm (1 UN)
8260	8260	5000	3640	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Sticky Helm (1 UN)
8270	8270	5000	3642	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Ambition Helm (1 UN)
8280	8280	5000	3658	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Stormwing Helm (1 UN)
8290	8290	5000	3659	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Light Lord Helm (1 UN)
8300	8300	5000	3661	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Bloody Dragon Helm (1 UN)
8310	8310	5000	3662	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Rudra King Helm (1 UN)
8320	8320	5000	3663	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Snake King Fem Helm (1 UN)
8330	8330	5000	3664	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Snake King Mas Helm (1 UN)
8340	8340	5000	3665	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// BlueDance Fem Helm (1 UN)
8350	8350	5000	3666	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// BlueDance Mas Helm (1 UN)
8360	8360	5000	3667	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Halloween Helm (1 UN)
8370	8370	5000	3668	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Gold Knight Helm (1 UN)
8380	8380	5000	3669	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Red Of Dragon Helm (1 UN)
8390	8390	5000	3670	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// HellMain Helm (1 UN)
8400	8400	5000	3671	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// DaemonBlue Helm (1 UN)
8410	8410	5000	3672	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Lord Green Helm (1 UN)
8420	8420	5000	3673	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Warrior Helm (1 UN)
8430	8430	5000	3674	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Gold Drive Helm (1 UN)
8440	8440	5000	3675	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Succubus Helm (1 UN)
8450	8450	5000	3676	15	1	1	0	63	0	0	0	254	254	254	254	254	255	0	// Migate no Goku Helm (1 UN)
8460	8460	7000	3682	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Bloodangel Knight Helm (1 UN)
8470	8470	7000	3683	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Bloodangel Wizard Helm (1 UN)
8480	8480	7000	3684	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Bloodangel Elf Helm (1 UN)
8490	8490	7000	3685	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Bloodangel Summoner Helm (1 UN)
8500	8500	7000	3687	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Bloodangel Lord Helm (1 UN)
8510	8510	7000	3688	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Bloodangel Fighter Helm (1 UN)
8520	8520	7000	3690	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Awakening Soul Knight Helm (1 UN)
8530	8530	7000	3691	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Awakening Soul Wizard Helm (1 UN)
8540	8540	7000	3692	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Awakening Soul Elf Helm (1 UN)
8550	8550	7000	3693	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Awakening Soul Summoner Helm (1 UN)
8560	8560	7000	3695	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Awakening Soul Lord Helm (1 UN)
8570	8570	7000	3696	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Awakening Soul Fighter Helm (1 UN)
8580	8580	7000	3722	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Darkangel Knight Helm (1 UN)
8590	8590	7000	3723	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Darkangel Wizard Helm (1 UN)
8600	8600	7000	3724	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Darkangel Elf Helm (1 UN)
8610	8610	7000	3725	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Darkangel Summoner Helm (1 UN)
8620	8620	7000	3727	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Darkangel Lord Helm (1 UN)
8630	8630	7000	3728	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Darkangel Fighter Helm (1 UN)
8640	8640	7000	3730	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Tigris Helm (1 UN)
8650	8650	7000	3731	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Crimson Skull Helm (1 UN)
8660	8660	7000	3734	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Holyangel Knight Helm (1 UN)
8670	8670	7000	3735	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Holyangel Wizard Helm (1 UN)
8680	8680	7000	3736	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Holyangel Elf Helm (1 UN)
8690	8690	7000	3737	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Holyangel Summoner Helm (1 UN)
8700	8700	7000	3739	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Holyangel Lord Helm (1 UN)
8710	8710	7000	3740	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Holyangel Fighter Helm (1 UN)
8720	8720	7000	3748	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Blue Eye Knight Helm (1 UN)
8730	8730	7000	3749	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Blue Eye Wizard Helm (1 UN)
8740	8740	7000	3750	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Blue Eye Elf Helm (1 UN)
8750	8750	7000	3751	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Blue Eye Summoner Helm (1 UN)
8760	8760	7000	3753	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Blue Eye Lord Helm (1 UN)
8770	8770	7000	3754	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Blue Eye Fighter Helm (1 UN)
8780	8780	5000	3638	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Lazy Wind Helm (1 UN)
8790	8790	5000	3639	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Dark Devil Helm (1 UN)
8800	8800	5000	5197	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Bloody Dragon Gloves (1 UN)
8810	8810	5000	3642	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Ambition Helm (1 UN)
8820	8820	5000	5198	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Rudra King Gloves (1 UN)
8830	8830	5000	3659	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Light Lord Helm (1 UN)
8840	8840	5000	3661	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Bloody Dragon Helm (1 UN)
8850	8850	5000	3662	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Rudra King Helm (1 UN)
8860	8860	5000	3663	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Snake King Fem Helm (1 UN)
8870	8870	5000	3664	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Snake King Mas Helm (1 UN)
8880	8880	5000	3665	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// BlueDance Fem Helm (1 UN)
8890	8890	5000	3666	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// BlueDance Mas Helm (1 UN)
8900	8900	5000	3667	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Halloween Helm (1 UN)
8910	8910	5000	3668	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Gold Knight Helm (1 UN)
8920	8920	5000	3669	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Red Of Dragon Helm (1 UN)
8930	8930	5000	3670	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// HellMain Helm (1 UN)
8940	8940	5000	3671	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// DaemonBlue Helm (1 UN)
8950	8950	5000	3672	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Lord Green Helm (1 UN)
8960	8960	5000	3673	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Warrior Helm (1 UN)
8970	8970	5000	3674	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Gold Drive Helm (1 UN)
8980	8980	5000	3675	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Succubus Helm (1 UN)
8990	8990	5000	3676	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Migate no Goku Helm (1 UN)
9000	9000	5000	5174	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Lazy Wind Gloves (1 UN)
9010	9010	5000	5175	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Dark Devil Gloves (1 UN)
9020	9020	5000	5199	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Snake King Fem Gloves (1 UN)
9030	9030	5000	5177	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Hell Night Gloves (1 UN)
9040	9040	5000	5178	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Ambition Gloves (1 UN)
9050	9050	5000	5200	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Snake King Mas Gloves (1 UN)
9060	9060	5000	5201	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// BlueDance Fem Gloves (1 UN)
9070	9070	5000	5202	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// BlueDance Mas Gloves (1 UN)
9080	9080	5000	5203	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Halloween Gloves (1 UN)
9090	9090	5000	5204	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Gold Knight Gloves (1 UN)
9100	9100	5000	5205	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Red Of Dragon Gloves (1 UN)
9110	9110	5000	5206	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// HellMain	Gloves (1 UN)
9120	9120	5000	5207	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// DaemonBlue Gloves (1 UN)
9130	9130	5000	5208	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Lord Green Gloves (1 UN)
9140	9140	5000	5209	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Warrior Gloves (1 UN)
9150	9150	5000	5210	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Gold Drive Gloves (1 UN)
9160	9160	5000	5211	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Succubus Gloves (1 UN)
9170	9170	5000	5212	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Migate no Goku Gloves (1 UN)
9180	9180	5000	5686	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Lazy Wind Boots (1 UN)
9190	9190	5000	5687	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Dark Devil Boots (1 UN)
9200	9200	5000	5689	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Hell Night Boots (1 UN)
9210	9210	5000	5690	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Ambition Boots (1 UN)
9220	9220	5000	5707	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Light Lord Boots (1 UN)
9230	9230	5000	5709	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Bloody Dragon Boots (1 UN)
9240	9240	5000	5710	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Rudra King Boots (1 UN)
9250	9250	5000	5711	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Snake King Fem Boots (1 UN)
9260	9260	5000	5712	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Snake King Mas Boots (1 UN)
9270	9270	5000	5713	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// BlueDance Fem Boots (1 UN)
9280	9280	5000	5714	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// BlueDance Mas Boots (1 UN)
9290	9290	5000	5715	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Halloween Boots (1 UN)
9300	9300	5000	5716	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Gold Knight Boots (1 UN)
9310	9310	5000	5717	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Red Of Dragon Boots (1 UN)
9320	9320	5000	4150	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Lazy Wind Armor (1 UN)
9330	9330	5000	4151	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Dark Devil Armor (1 UN)
9340	9340	5000	5718	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// HellMain Boots (1 UN)
9350	9350	5000	4153	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Hell Night Armor (1 UN)
9360	9360	5000	4154	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Ambition Armor (1 UN)
9370	9370	5000	5719	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// DaemonBlue Boots (1 UN)
9380	9380	5000	4171	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Light Lord Armor (1 UN)
9390	9390	5000	5720	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Lord Green Boots (1 UN)
9400	9400	5000	4173	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Bloody Dragon Armor (1 UN)
9410	9410	5000	4174	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Rudra King Armor (1 UN)
9420	9420	5000	4175	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Snake King Fem Armor (1 UN)
9430	9430	5000	4176	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Snake King Mas Armor (1 UN)
9440	9440	5000	4177	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// BlueDance Fem Armor (1 UN)
9450	9450	5000	4178	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// BlueDance Mas Armor (1 UN)
9460	9460	5000	4179	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Halloween Armor (1 UN)
9470	9470	5000	4180	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Gold Knight Armor (1 UN)
9480	9480	5000	4181	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Red Of Dragon Armor (1 UN)
9490	9490	5000	4182	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// HellMain Armor (1 UN)
9500	9500	5000	4183	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// DaemonBlue Armor (1 UN)
9510	9510	5000	4184	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Lord Green Armor (1 UN)
9520	9520	5000	4185	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Warrior Armor (1 UN)
9530	9530	5000	4186	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Gold Drive Armor (1 UN)
9540	9540	5000	4187	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Succubus Armor (1 UN)
9550	9550	5000	4188	15	1	1	7	63	0	0	0	254	254	254	254	254	255	0	// Migate no Goku Armor (1 UN)
9560	9560	5000	5721	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Warrior Boots (1 UN)
9570	9570	5000	5722	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Gold Drive Boots (1 UN)
9580	9580	5000	5723	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Succubus Boots (1 UN)
9590	9590	5000	5724	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Migate no Goku Boots (1 UN)
9930	9930	5000	4662	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Lazy Wind Pants (1 UN)
9940	9940	5000	4663	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Dark Devil Pants (1 UN)
9960	9960	5000	4665	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Hell Night Pants (1 UN)
9970	9970	5000	4666	15	1	1	0	63	0	0	0	255	255	255	255	255	255	0	// Ambition Pants (1 UN)
end
